FinancialyearID,GroupingName,RegionName,DistrictName,MuncipalityName,GMName,Date,TotalAssesments,TotalDemand,TotalCollection,TotalBal,%Collection
2023-2024,Corporation,TIRUPPUR ,TIRUPPUR,TIRUPPUR ,UGD,2024-04-02T05:00:40.917,14878.0,20706473.0,6959790.0,13746683.0,33.61
2023-2024,Corporation,TIRUPPUR ,TIRUPPUR,TIRUPPUR ,VLTTax,2024-04-02T05:00:37.827,18753.0,142672531.0,40633018.0,102039513.0,28.48
2023-2024,Corporation,TIRUPPUR ,TIRUPPUR,TIRUPPUR ,WaterSupply,2024-04-02T05:00:50.37,204827.0,318116768.64,210406948.0,107709820.64,66.14
2023-2024,Corporation,TIRUVANNAMALAI ,TIRUVANNAMALAI,TIRUVANNAMALAI ,NonTax,2024-04-02T05:01:09.677,435.0,163746183.0,50040528.0,113705655.0,30.56
2023-2024,Corporation,TIRUVANNAMALAI ,TIRUVANNAMALAI,TIRUVANNAMALAI ,ProfessionTax,2024-04-02T13:17:31.327,2535.0,22169657.0,10415806.0,11753851.0,46.98
2023-2024,Corporation,TIRUVANNAMALAI ,TIRUVANNAMALAI,TIRUVANNAMALAI ,PropertyTax,2024-04-02T05:00:14.653,31211.0,132475236.0,92328416.0,40146820.0,69.69
2023-2024,Corporation,TIRUVANNAMALAI ,TIRUVANNAMALAI,TIRUVANNAMALAI ,SUC Charges,2024-04-02T13:12:40.56,31084.0,27937036.0,17253869.0,10683167.0,61.76
2023-2024,Corporation,TIRUVANNAMALAI ,TIRUVANNAMALAI,TIRUVANNAMALAI ,UGD,2024-04-02T05:00:40.917,12405.0,74192923.0,9291493.0,64901430.0,12.52
2023-2024,Corporation,TIRUVANNAMALAI ,TIRUVANNAMALAI,TIRUVANNAMALAI ,VLTTax,2024-04-02T05:00:37.827,3254.0,38717160.0,5909214.0,32807946.0,15.26
2023-2024,Corporation,TIRUVANNAMALAI ,TIRUVANNAMALAI,TIRUVANNAMALAI ,WaterSupply,2024-04-02T05:00:50.37,19892.0,107786102.0,22451659.0,85334443.0,20.83
2023-2024,Corporation,VELLORE ,VELLORE,VELLORE ,NonTax,2024-04-02T05:01:10.547,1817.0,213424707.5,93147040.0,120277667.5,43.64
2023-2024,Corporation,VELLORE ,VELLORE,VELLORE ,ProfessionTax,2024-04-02T13:17:31.327,9466.0,123079092.0,83757954.0,39321138.0,68.05
2023-2024,Corporation,VELLORE ,VELLORE,VELLORE ,PropertyTax,2024-04-02T05:00:28.49,116302.0,651180017.0,447473476.0,203706541.0,68.72
2023-2024,Corporation,VELLORE ,VELLORE,VELLORE ,SUC Charges,2024-04-02T13:14:38.123,115666.0,91635840.0,50145204.0,41490636.0,54.72
2023-2024,Corporation,VELLORE ,VELLORE,VELLORE ,UGD,2024-04-02T05:00:40.917,5023.0,32084194.0,8352749.0,23731445.0,26.03
2023-2024,Corporation,VELLORE ,VELLORE,VELLORE ,VLTTax,2024-04-02T05:00:34,11627.0,115883752.0,25392477.0,90491275.0,21.91
2023-2024,Corporation,VELLORE ,VELLORE,VELLORE ,WaterSupply,2024-04-02T05:01:09.323,63939.0,417166718.04,126459981.0,290706737.04,30.31
2024-2025,Corporation,AVADI ,TIRUVALLUR,AVADI ,NonTax,2024-12-03T05:03:10.067,135.0,12093358.0,3247041.0,8846317.0,26.85
2024-2025,Corporation,AVADI ,TIRUVALLUR,AVADI ,ProfessionTax,2024-12-03T05:03:14.307,7186.0,83352125.0,29952032.0,53400093.0,35.93
2024-2025,Corporation,AVADI ,TIRUVALLUR,AVADI ,PropertyTax,2024-12-03T05:02:09.703,88982.0,812354080.0,243544994.0,568809086.0,29.98
2024-2025,Corporation,AVADI ,TIRUVALLUR,AVADI ,SUC Charges,2024-12-03T05:29:20.083,71442.0,55928131.0,24994164.0,30933967.0,44.69
2024-2025,Corporation,AVADI ,TIRUVALLUR,AVADI ,UGD,2024-12-03T05:02:22.207,10548.0,38817605.0,3515023.0,35302582.0,9.06
2024-2025,Corporation,AVADI ,TIRUVALLUR,AVADI ,VLTTax,2024-12-03T05:02:15.997,13139.0,198434155.0,31605561.0,166828594.0,15.93
2024-2025,Corporation,AVADI ,TIRUVALLUR,AVADI ,WaterSupply,2024-12-03T05:02:46.8,8965.0,37848042.0,1114455.0,36733587.0,2.94
2024-2025,Corporation,COIMBATORE ,COIMBATORE,COIMBATORE ,NonTax,2024-12-03T05:03:11.82,3389.0,809518475.0,143748670.0,665780652.0,17.76
2024-2025,Corporation,COIMBATORE ,COIMBATORE,COIMBATORE ,ProfessionTax,2024-12-03T05:03:14.307,68482.0,819643759.95,427674454.0,391969305.95,52.18
2024-2025,Corporation,COIMBATORE ,COIMBATORE,COIMBATORE ,PropertyTax,2024-12-03T05:02:09.703,582607.0,5792165693.0,2481901328.0,3310264365.0,42.85
2024-2025,Corporation,COIMBATORE ,COIMBATORE,COIMBATORE ,SUC Charges,2024-12-03T05:29:20.083,570230.0,390227934.0,170593065.0,219634869.0,43.72
2024-2025,Corporation,COIMBATORE ,COIMBATORE,COIMBATORE ,UGD,2024-12-03T05:02:22.207,114021.0,1417011453.0,1915757.0,1415095696.0,0.14
2024-2025,Corporation,COIMBATORE ,COIMBATORE,COIMBATORE ,VLTTax,2024-12-03T05:02:20.477,80743.0,2931441272.0,247484256.0,2683957016.0,8.44
2024-2025,Corporation,COIMBATORE ,COIMBATORE,COIMBATORE ,WaterSupply,2024-12-03T05:02:46.8,315546.0,827470838.0,333574865.0,493895973.0,40.31
2024-2025,Corporation,CUDDALORE ,CUDDALORE,CUDDALORE ,NonTax,2024-12-03T05:03:11.82,843.0,346957861.0,18583045.0,328374816.0,5.36
2024-2025,Corporation,CUDDALORE ,CUDDALORE,CUDDALORE ,ProfessionTax,2024-12-03T05:03:14.307,3173.0,52970408.0,12046209.0,40924199.0,22.74
2024-2025,Corporation,CUDDALORE ,CUDDALORE,CUDDALORE ,PropertyTax,2024-12-03T05:02:09.703,33951.0,458609219.0,134832191.0,323777028.0,29.4
2024-2025,Corporation,CUDDALORE ,CUDDALORE,CUDDALORE ,SUC Charges,2024-12-03T05:29:20.083,33828.0,78385051.0,18344856.0,60040195.0,23.4
2024-2025,Corporation,CUDDALORE ,CUDDALORE,CUDDALORE ,UGD,2024-12-03T05:02:22.207,10058.0,42697012.0,1236610.0,41460402.0,2.9
2024-2025,Corporation,CUDDALORE ,CUDDALORE,CUDDALORE ,VLTTax,2024-12-03T05:02:20.477,6594.0,60728704.0,5248026.0,55480678.0,8.64
2024-2025,Corporation,CUDDALORE ,CUDDALORE,CUDDALORE ,WaterSupply,2024-12-03T05:02:46.8,13157.0,63318615.0,1440200.0,61878415.0,2.27
2024-2025,Corporation,DINDIGUL ,DINDIGUL,DINDIGUL ,NonTax,2024-12-03T05:03:11.82,886.0,106017381.0,11832495.0,94184886.0,11.16
2024-2025,Corporation,DINDIGUL ,DINDIGUL,DINDIGUL ,ProfessionTax,2024-12-03T05:03:14.307,6691.0,56709119.0,10390935.0,46318184.0,18.32
2024-2025,Corporation,DINDIGUL ,DINDIGUL,DINDIGUL ,PropertyTax,2024-12-03T05:02:09.703,48274.0,390336972.0,146925444.0,243411528.0,37.64
2024-2025,Corporation,DINDIGUL ,DINDIGUL,DINDIGUL ,SUC Charges,2024-12-03T05:29:20.083,48158.0,35197365.0,11866936.0,23330429.0,33.72
2024-2025,Corporation,DINDIGUL ,DINDIGUL,DINDIGUL ,UGD,2024-12-03T05:02:22.207,13562.0,38103678.0,5720084.0,32383594.0,15.01
2024-2025,Corporation,DINDIGUL ,DINDIGUL,DINDIGUL ,VLTTax,2024-12-03T05:02:15.997,1569.0,11928146.0,1788294.0,10139852.0,14.99
2024-2025,Corporation,DINDIGUL ,DINDIGUL,DINDIGUL ,WaterSupply,2024-12-03T05:02:46.8,32697.0,177980864.0,29697597.0,148283267.0,16.69
2024-2025,Corporation,ERODE ,ERODE,ERODE ,NonTax,2024-12-03T05:03:11.82,981.0,141978512.0,35005875.0,106972637.0,24.66
2024-2025,Corporation,ERODE ,ERODE,ERODE ,ProfessionTax,2024-12-03T05:03:14.307,14178.0,158343011.0,34680575.0,123662436.0,21.9
2024-2025,Corporation,ERODE ,ERODE,ERODE ,PropertyTax,2024-12-03T05:02:09.703,141613.0,825658944.0,362084536.0,463573846.0,43.85
2024-2025,Corporation,ERODE ,ERODE,ERODE ,SUC Charges,2024-12-03T05:29:20.083,142000.0,76524567.0,35126412.0,41397075.0,45.9
2024-2025,Corporation,ERODE ,ERODE,ERODE ,UGD,2024-12-03T05:02:22.207,25705.0,146021427.0,7201415.0,138820012.0,4.93
2024-2025,Corporation,ERODE ,ERODE,ERODE ,VLTTax,2024-12-03T05:02:20.477,15330.0,111323927.0,22016291.0,89307636.0,19.78
2024-2025,Corporation,ERODE ,ERODE,ERODE ,WaterSupply,2024-12-03T05:02:46.8,82522.0,85772108.0,38658819.0,47113289.0,45.07
2024-2025,Corporation,HOSUR ,KRISHNAGIRI,HOSUR ,NonTax,2024-12-03T05:03:11.82,833.0,131853374.0,12128559.0,119724815.0,9.2
2024-2025,Corporation,HOSUR ,KRISHNAGIRI,HOSUR ,ProfessionTax,2024-12-03T05:03:14.307,10735.0,135929198.0,76122956.0,59806242.0,56.0
2024-2025,Corporation,HOSUR ,KRISHNAGIRI,HOSUR ,PropertyTax,2024-12-03T05:02:09.703,97657.0,1251436725.0,304351290.0,947085435.0,24.32
2024-2025,Corporation,HOSUR ,KRISHNAGIRI,HOSUR ,SUC Charges,2024-12-03T05:29:20.083,96516.0,240656615.0,37682377.0,202974238.0,15.66
2024-2025,Corporation,HOSUR ,KRISHNAGIRI,HOSUR ,VLTTax,2024-12-03T05:02:15.997,10869.0,135440201.0,12923489.0,122516712.0,9.54
2024-2025,Corporation,HOSUR ,KRISHNAGIRI,HOSUR ,WaterSupply,2024-12-03T05:02:46.8,41282.0,118774139.0,23137360.0,95636779.0,19.48
2024-2025,Corporation,KANCHEEPURAM ,KANCHEEPURAM,KANCHEEPURAM ,NonTax,2024-12-03T05:03:11.63,326.0,173664801.0,10142416.0,163522385.0,5.84
2024-2025,Corporation,KANCHEEPURAM ,KANCHEEPURAM,KANCHEEPURAM ,ProfessionTax,2024-12-03T05:03:14.307,5089.0,45471678.0,14399107.0,31072571.0,31.67
2024-2025,Corporation,KANCHEEPURAM ,KANCHEEPURAM,KANCHEEPURAM ,PropertyTax,2024-12-03T05:02:09.703,53412.0,295538577.0,99161631.0,196376946.0,33.55
2024-2025,Corporation,KANCHEEPURAM ,KANCHEEPURAM,KANCHEEPURAM ,SUC Charges,2024-12-03T05:29:20.083,53038.0,42494579.0,8617486.0,33877093.0,20.28
2024-2025,Corporation,KANCHEEPURAM ,KANCHEEPURAM,KANCHEEPURAM ,UGD,2024-12-03T05:02:22.207,21805.0,64105045.67,5777467.0,58327578.67,9.01
2024-2025,Corporation,KANCHEEPURAM ,KANCHEEPURAM,KANCHEEPURAM ,VLTTax,2024-12-03T05:02:15.997,8733.0,74519908.0,12441353.0,62078555.0,16.7
2024-2025,Corporation,KANCHEEPURAM ,KANCHEEPURAM,KANCHEEPURAM ,WaterSupply,2024-12-03T05:02:46.8,32710.0,79384005.0,5056419.0,74327586.0,6.37
2024-2025,Corporation,KARAIKUDI ,SIVAGANGAI,KARAIKUDI ,NonTax,2024-12-03T05:03:11.82,282.0,145534177.0,35352899.0,110181278.0,24.29
2024-2025,Corporation,KARAIKUDI ,SIVAGANGAI,KARAIKUDI ,ProfessionTax,2024-12-03T05:03:14.307,3203.0,11690435.0,3575052.0,8115383.0,30.58
2024-2025,Corporation,KARAIKUDI ,SIVAGANGAI,KARAIKUDI ,PropertyTax,2024-12-03T05:02:09.703,36828.0,257546549.0,131616297.0,125930252.0,51.1
2024-2025,Corporation,KARAIKUDI ,SIVAGANGAI,KARAIKUDI ,SUC Charges,2024-12-03T05:29:20.083,36738.0,17198482.0,7852673.0,9345809.0,45.66
2024-2025,Corporation,KARAIKUDI ,SIVAGANGAI,KARAIKUDI ,UGD,2024-12-03T05:02:22.207,7041.0,9417755.0,675761.0,8741994.0,7.18
2024-2025,Corporation,KARAIKUDI ,SIVAGANGAI,KARAIKUDI ,VLTTax,2024-12-03T05:02:15.997,2544.0,13013220.0,3714187.0,9299033.0,28.54
2024-2025,Corporation,KARAIKUDI ,SIVAGANGAI,KARAIKUDI ,WaterSupply,2024-12-03T05:02:46.8,15198.0,49012663.0,12183596.0,36829067.0,24.86
2024-2025,Corporation,KARUR ,KARUR,KARUR ,NonTax,2024-12-03T05:03:11.82,452.0,134169686.0,19818036.0,114351650.0,14.77
2024-2025,Corporation,KARUR ,KARUR,KARUR ,ProfessionTax,2024-12-03T05:03:14.307,4165.0,52281924.0,14406840.0,37875084.0,27.56
2024-2025,Corporation,KARUR ,KARUR,KARUR ,PropertyTax,2024-12-03T05:02:09.703,79408.0,419885999.0,132620395.0,287265604.0,31.58
2024-2025,Corporation,KARUR ,KARUR,KARUR ,SUC Charges,2024-12-03T05:29:20.083,79220.0,94040102.0,25847261.0,68192841.0,27.49
2024-2025,Corporation,KARUR ,KARUR,KARUR ,UGD,2024-12-03T05:02:22.207,28405.0,116059395.0,5916615.0,110142780.0,5.1
2024-2025,Corporation,KARUR ,KARUR,KARUR ,VLTTax,2024-12-03T05:02:15.997,6625.0,61453149.0,11881040.0,49572109.0,19.33
2024-2025,Corporation,KARUR ,KARUR,KARUR ,WaterSupply,2024-12-03T05:03:08.933,55890.0,123941855.0,16612022.0,107329833.0,13.4
2024-2025,Corporation,KUMBAKONAM ,THANJAVUR,KUMBAKONAM ,NonTax,2024-12-03T05:03:11.63,377.0,156166843.0,13980639.0,142186204.0,8.95
2024-2025,Corporation,KUMBAKONAM ,THANJAVUR,KUMBAKONAM ,ProfessionTax,2024-12-03T05:03:14.307,5156.0,49840207.5,10501398.0,39338809.5,21.07
2024-2025,Corporation,KUMBAKONAM ,THANJAVUR,KUMBAKONAM ,PropertyTax,2024-12-03T05:02:09.703,40102.0,448869834.0,157371460.0,291498374.0,35.06
2024-2025,Corporation,KUMBAKONAM ,THANJAVUR,KUMBAKONAM ,SUC Charges,2024-12-03T05:22:20.83,39804.0,21464205.0,8224174.0,13240031.0,38.32
2024-2025,Corporation,KUMBAKONAM ,THANJAVUR,KUMBAKONAM ,UGD,2024-12-03T05:02:22.207,21540.0,109687466.0,8302648.0,101384818.0,7.57
2024-2025,Corporation,KUMBAKONAM ,THANJAVUR,KUMBAKONAM ,VLTTax,2024-12-03T05:02:20.477,3065.0,20818859.0,4074170.0,16744689.0,19.57
2024-2025,Corporation,KUMBAKONAM ,THANJAVUR,KUMBAKONAM ,WaterSupply,2024-12-03T05:02:46.8,17764.0,26137992.0,5525433.0,20612559.0,21.14
2024-2025,Corporation,MADURAI ,MADURAI,MADURAI ,NonTax,2024-12-03T05:03:11.63,6104.0,1291433584.0,164098620.0,1127334964.0,12.71
2024-2025,Corporation,MADURAI ,MADURAI,MADURAI ,ProfessionTax,2024-12-03T05:03:14.307,47868.0,501841246.31,119243064.18,382598182.13,23.76
2024-2025,Corporation,MADURAI ,MADURAI,MADURAI ,PropertyTax,2024-12-03T05:02:09.703,346317.0,3927378922.0,1830666336.0,2096712586.0,46.61
2024-2025,Corporation,MADURAI ,MADURAI,MADURAI ,SUC Charges,2024-12-03T05:29:20.083,345595.0,390574549.0,151295356.0,239279493.0,38.74
2024-2025,Corporation,MADURAI ,MADURAI,MADURAI ,UGD,2024-12-03T05:02:22.207,168198.0,1076883305.0,150044547.0,926839058.0,13.93
2024-2025,Corporation,MADURAI ,MADURAI,MADURAI ,VLTTax,2024-12-03T05:02:20.477,53335.0,776841302.0,78426636.0,698414666.0,10.1
2024-2025,Corporation,MADURAI ,MADURAI,MADURAI ,WaterSupply,2024-12-03T05:02:46.8,167319.0,379496497.0,92366364.0,287130133.0,24.34
2024-2025,Corporation,NAGERCOIL ,KANYAKUMARI,NAGERCOIL ,NonTax,2024-12-03T05:03:11.63,722.0,112382829.0,29292609.0,83090220.0,26.07
2024-2025,Corporation,NAGERCOIL ,KANYAKUMARI,NAGERCOIL ,ProfessionTax,2024-12-03T05:03:14.307,9315.0,93342973.0,29303541.0,64039432.0,31.39
2024-2025,Corporation,NAGERCOIL ,KANYAKUMARI,NAGERCOIL ,PropertyTax,2024-12-03T05:02:09.703,105044.0,555863356.0,248991318.0,306872038.0,44.79
2024-2025,Corporation,NAGERCOIL ,KANYAKUMARI,NAGERCOIL ,SUC Charges,2024-12-03T05:29:20.083,104695.0,40068177.0,17651907.0,22416270.0,44.05
2024-2025,Corporation,NAGERCOIL ,KANYAKUMARI,NAGERCOIL ,VLTTax,2024-12-03T05:02:15.997,6183.0,42940516.0,14085523.0,28854993.0,32.8
2024-2025,Corporation,NAGERCOIL ,KANYAKUMARI,NAGERCOIL ,WaterSupply,2024-12-03T05:02:46.8,47845.0,63920967.0,20052640.0,43868327.0,31.37
2024-2025,Corporation,NAMAKKAL ,NAMAKKAL,NAMAKKAL ,NonTax,2024-12-03T05:03:10.067,239.0,41532565.0,20134100.0,21398465.0,48.48
2024-2025,Corporation,NAMAKKAL ,NAMAKKAL,NAMAKKAL ,ProfessionTax,2024-12-03T05:03:14.307,5839.0,30532772.0,7948285.32,22584486.68,26.03
2024-2025,Corporation,NAMAKKAL ,NAMAKKAL,NAMAKKAL ,PropertyTax,2024-12-03T05:01:45.223,58013.0,163033032.0,82777964.0,80255068.0,50.77
2024-2025,Corporation,NAMAKKAL ,NAMAKKAL,NAMAKKAL ,SUC Charges,2024-12-03T05:29:20.083,58012.0,19925688.0,9204451.0,10721237.0,46.19
2024-2025,Corporation,NAMAKKAL ,NAMAKKAL,NAMAKKAL ,UGD,2024-12-03T05:02:22.207,10128.0,12377467.0,3406498.0,8970969.0,27.52
2024-2025,Corporation,NAMAKKAL ,NAMAKKAL,NAMAKKAL ,VLTTax,2024-12-03T05:02:15.997,9352.0,44075504.0,4571707.0,39503797.0,10.37
2024-2025,Corporation,NAMAKKAL ,NAMAKKAL,NAMAKKAL ,WaterSupply,2024-12-03T05:03:08.933,40838.0,121241845.0,32289630.0,88952215.0,26.63
2024-2025,Corporation,PUDUKKOTTAI  ,PUDUKKOTTAI,PUDUKKOTTAI  ,NonTax,2024-12-03T05:03:11.63,971.0,68851287.0,10232024.0,58619263.0,14.86
2024-2025,Corporation,PUDUKKOTTAI  ,PUDUKKOTTAI,PUDUKKOTTAI  ,ProfessionTax,2024-12-03T05:03:14.307,4626.0,32716789.0,9214656.0,23502133.0,28.16
2024-2025,Corporation,PUDUKKOTTAI  ,PUDUKKOTTAI,PUDUKKOTTAI  ,PropertyTax,2024-12-03T05:02:09.703,38690.0,262187633.0,94948461.0,167239172.0,36.21
2024-2025,Corporation,PUDUKKOTTAI  ,PUDUKKOTTAI,PUDUKKOTTAI  ,SUC Charges,2024-12-03T05:29:20.083,38634.0,35997268.0,10686339.0,25310929.0,29.69
2024-2025,Corporation,PUDUKKOTTAI  ,PUDUKKOTTAI,PUDUKKOTTAI  ,UGD,2024-12-03T05:02:22.207,10818.0,36031105.0,3385778.0,32645327.0,9.4
2024-2025,Corporation,PUDUKKOTTAI  ,PUDUKKOTTAI,PUDUKKOTTAI  ,VLTTax,2024-12-03T05:02:15.997,3319.0,27785850.0,3416413.0,24369437.0,12.3
2024-2025,Corporation,PUDUKKOTTAI  ,PUDUKKOTTAI,PUDUKKOTTAI  ,WaterSupply,2024-12-03T05:02:46.8,22141.0,80478717.0,8893603.0,71585114.0,11.05
2024-2025,Corporation,SALEM ,SALEM,SALEM ,NonTax,2024-12-03T05:03:11.82,1365.0,447077341.0,68744508.0,378332833.0,15.38
2024-2025,Corporation,SALEM ,SALEM,SALEM ,ProfessionTax,2024-12-03T05:03:14.307,23785.0,307932496.5,77156559.65,230775936.85,25.06
2024-2025,Corporation,SALEM ,SALEM,SALEM ,PropertyTax,2024-12-03T05:02:09.703,211328.0,1780144525.0,684121337.0,1096023188.0,38.43
2024-2025,Corporation,SALEM ,SALEM,SALEM ,SUC Charges,2024-12-03T05:29:20.083,206262.0,251249837.0,94042662.0,157207175.0,37.43
2024-2025,Corporation,SALEM ,SALEM,SALEM ,UGD,2024-12-03T05:02:22.207,13629.0,31149920.0,98405.0,31051515.0,0.32
2024-2025,Corporation,SALEM ,SALEM,SALEM ,VLTTax,2024-12-03T05:02:15.997,15086.0,89714231.0,20569517.0,69144714.0,22.93
2024-2025,Corporation,SALEM ,SALEM,SALEM ,WaterSupply,2024-12-03T05:02:46.8,117795.0,437155123.36,126872301.0,310282822.36,29.02
2024-2025,Corporation,SIVAKASI ,VIRUDHUNAGAR,SIVAKASI ,NonTax,2024-12-03T05:03:11.82,264.0,23386924.0,6660250.0,16726674.0,28.48
2024-2025,Corporation,SIVAKASI ,VIRUDHUNAGAR,SIVAKASI ,ProfessionTax,2024-12-03T05:03:14.307,3715.0,23841858.17,4931246.0,18910612.17,20.68
2024-2025,Corporation,SIVAKASI ,VIRUDHUNAGAR,SIVAKASI ,PropertyTax,2024-12-03T05:02:09.703,55244.0,251656053.0,113579056.0,138076997.0,45.13
2024-2025,Corporation,SIVAKASI ,VIRUDHUNAGAR,SIVAKASI ,SUC Charges,2024-12-03T05:22:20.83,55192.0,15686986.0,8386625.0,7300361.0,53.46
2024-2025,Corporation,SIVAKASI ,VIRUDHUNAGAR,SIVAKASI ,VLTTax,2024-12-03T05:02:15.997,2129.0,20767556.0,3797337.0,16970219.0,18.28
2024-2025,Corporation,SIVAKASI ,VIRUDHUNAGAR,SIVAKASI ,WaterSupply,2024-12-03T05:02:46.8,19805.0,19554791.0,7505316.0,12049475.0,38.38
2024-2025,Corporation,TAMBARAM ,CHENGALPATTU,TAMBARAM ,NonTax,2024-12-03T05:03:11.82,632.0,252655810.0,47319961.0,205335849.0,18.73
2024-2025,Corporation,TAMBARAM ,CHENGALPATTU,TAMBARAM ,ProfessionTax,2024-12-03T05:03:14.307,13772.0,378479528.5,191649345.5,186830183.0,50.64
2024-2025,Corporation,TAMBARAM ,CHENGALPATTU,TAMBARAM ,PropertyTax,2024-12-03T05:02:09.703,224017.0,2171279660.0,1025776306.0,1145503354.0,47.24
2024-2025,Corporation,TAMBARAM ,CHENGALPATTU,TAMBARAM ,SUC Charges,2024-12-03T05:29:20.083,222836.0,207610380.0,85968633.0,121641747.0,41.41
2024-2025,Corporation,TAMBARAM ,CHENGALPATTU,TAMBARAM ,UGD,2024-12-03T05:02:22.207,85477.0,283172763.0,66790616.0,216382147.0,23.59
2024-2025,Corporation,TAMBARAM ,CHENGALPATTU,TAMBARAM ,VLTTax,2024-12-03T05:02:15.997,13000.0,177085764.0,50688891.0,126396873.0,28.62
2024-2025,Corporation,TAMBARAM ,CHENGALPATTU,TAMBARAM ,WaterSupply,2024-12-03T05:02:46.8,183739.0,274700400.43,35344896.5,239355503.93,12.87
2024-2025,Corporation,THANJAVUR ,THANJAVUR,THANJAVUR ,NonTax,2024-12-03T05:03:11.82,1631.0,284476607.0,35654973.0,248821634.0,12.53
2024-2025,Corporation,THANJAVUR ,THANJAVUR,THANJAVUR ,ProfessionTax,2024-12-03T05:03:14.307,9081.0,70975705.0,16696498.0,54279207.0,23.52
2024-2025,Corporation,THANJAVUR ,THANJAVUR,THANJAVUR ,PropertyTax,2024-12-03T05:02:09.703,48004.0,330441761.0,135508434.0,194934316.0,41.01
2024-2025,Corporation,THANJAVUR ,THANJAVUR,THANJAVUR ,SUC Charges,2024-12-03T05:29:20.083,47844.0,15332285.0,6406988.0,8925297.0,41.79
2024-2025,Corporation,THANJAVUR ,THANJAVUR,THANJAVUR ,UGD,2024-12-03T05:02:22.207,28403.0,115427450.0,9968642.0,105458808.0,8.64
2024-2025,Corporation,THANJAVUR ,THANJAVUR,THANJAVUR ,VLTTax,2024-12-03T05:02:15.997,2750.0,41625625.0,6337849.0,35287776.0,15.23
2024-2025,Corporation,THANJAVUR ,THANJAVUR,THANJAVUR ,WaterSupply,2024-12-03T05:03:08.933,30477.0,82312612.0,11237966.0,71074646.0,13.65
2024-2025,Corporation,THOOTHUKUDI ,THOOTHUKUDI,THOOTHUKUDI ,NonTax,2024-12-03T05:03:11.82,811.0,60560195.0,25319366.0,35240829.0,41.81
2024-2025,Corporation,THOOTHUKUDI ,THOOTHUKUDI,THOOTHUKUDI ,ProfessionTax,2024-12-03T05:03:14.307,9936.0,114067417.0,33850666.0,80216751.0,29.68
2024-2025,Corporation,THOOTHUKUDI ,THOOTHUKUDI,THOOTHUKUDI ,PropertyTax,2024-12-03T05:02:09.703,158686.0,629703346.0,304458704.9,325244641.1,48.35
2024-2025,Corporation,THOOTHUKUDI ,THOOTHUKUDI,THOOTHUKUDI ,SUC Charges,2024-12-03T05:29:20.083,158350.0,54905156.2,23809738.1,31095418.1,43.37
2024-2025,Corporation,THOOTHUKUDI ,THOOTHUKUDI,THOOTHUKUDI ,UGD,2024-12-03T05:02:22.207,40485.0,49725730.0,3439254.0,46286476.0,6.92
2024-2025,Corporation,THOOTHUKUDI ,THOOTHUKUDI,THOOTHUKUDI ,VLTTax,2024-12-03T05:02:15.997,9431.0,109950059.0,20758951.0,89191108.0,18.88
2024-2025,Corporation,THOOTHUKUDI ,THOOTHUKUDI,THOOTHUKUDI ,WaterSupply,2024-12-03T05:02:46.8,92789.0,332443635.0,102903652.0,229539983.0,30.95
2024-2025,Corporation,TIRUCHIRAPPALLI ,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI ,NonTax,2024-12-03T05:03:11.82,2354.0,475577492.0,80579042.5,394998449.5,16.94
2024-2025,Corporation,TIRUCHIRAPPALLI ,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI ,ProfessionTax,2024-12-03T05:03:14.307,25575.0,287345741.0,114685979.0,172659762.0,39.91
2024-2025,Corporation,TIRUCHIRAPPALLI ,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI ,PropertyTax,2024-12-03T05:02:09.703,240649.0,1855515061.0,910031912.0,945483149.0,49.04
2024-2025,Corporation,TIRUCHIRAPPALLI ,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI ,SUC Charges,2024-12-03T05:29:20.083,239768.0,132059910.0,61413106.0,70646804.0,46.5
2024-2025,Corporation,TIRUCHIRAPPALLI ,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI ,UGD,2024-12-03T05:02:22.207,68779.0,263301866.0,62625414.0,200676452.0,23.78
2024-2025,Corporation,TIRUCHIRAPPALLI ,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI ,VLTTax,2024-12-03T05:02:15.997,17848.0,236630904.0,41199990.0,195430914.0,17.41
2024-2025,Corporation,TIRUCHIRAPPALLI ,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI ,WaterSupply,2024-12-03T05:03:08.933,123469.0,537254877.0,154093341.0,383161536.0,28.68
2024-2025,Corporation,TIRUNELVELI ,TIRUNELVELI,TIRUNELVELI ,NonTax,2024-12-03T05:03:11.82,896.0,315864388.5,41104383.0,274760005.5,13.01
2024-2025,Corporation,TIRUNELVELI ,TIRUNELVELI,TIRUNELVELI ,ProfessionTax,2024-12-03T05:03:14.307,10486.0,163979310.0,35183207.0,128796103.0,21.46
2024-2025,Corporation,TIRUNELVELI ,TIRUNELVELI,TIRUNELVELI ,PropertyTax,2024-12-03T05:02:09.703,172773.0,988102322.0,363207269.0,624895053.0,36.76
2024-2025,Corporation,TIRUNELVELI ,TIRUNELVELI,TIRUNELVELI ,SUC Charges,2024-12-03T05:29:20.083,173689.0,200679649.0,66629325.0,134050324.0,33.2
2024-2025,Corporation,TIRUNELVELI ,TIRUNELVELI,TIRUNELVELI ,UGD,2024-12-03T05:02:22.207,27436.0,143940948.0,3961632.0,139979316.0,2.75
